alpha,c_l,c_d,c_m,converged
31.64,46.75,0.02664,-9.47,0.0
31.66,46.78,0.02632,-9.484,0.0
31.66,46.88,0.02701,-9.51,0.0
31.67,46.88,0.02657,-9.51,0.0
31.69,46.8,0.01388,-9.5,0.0
31.69,47.0,0.02649,-9.53,0.0
31.7,46.9,0.02553,-9.52,0.0
31.7,47.06,0.02489,-9.55,0.0
31.72,46.5,0.015205,-9.42,0.0
31.73,46.47,0.01082,-9.414,0.0
31.73,46.53,0.01094,-9.43,0.0
31.75,46.56,0.010864,-9.44,0.0
31.77,46.66,0.01142,-9.46,0.0
31.77,47.94,0.02872,-9.76,0.0
31.78,46.8,0.012726,-9.5,0.0
31.8,46.84,0.01251,-9.51,0.0
31.8,46.9,0.01214,-9.52,0.0
31.81,46.94,0.01189,-9.53,0.0
31.81,47.03,0.01231,-9.55,0.0
31.83,47.06,0.01251,-9.56,0.0
31.84,51.66,0.02817,-10.67,0.0
31.84,52.12,0.02844,-10.79,0.0
31.86,47.2,0.010124,-9.586,0.0
31.88,49.53,0.01495,-10.164,0.0
31.88,51.1,0.01464,-10.55,0.0
31.89,49.53,0.01165,-10.15,0.0
31.9,47.47,0.02957,-9.625,0.0
31.9,52.88,0.03168,-10.96,0.0
31.92,47.7,0.014435,-9.71,0.0
31.94,48.88,0.02812,-9.984,0.0
31.94,47.66,0.01199,-9.71,0.0
31.95,47.72,0.0117,-9.72,0.0
31.95,47.75,0.010925,-9.734,0.0
31.97,47.8,0.01191,-9.75,0.0
31.98,47.88,0.01171,-9.76,0.0
31.98,47.94,0.01195,-9.77,0.0
32.0,47.88,0.0248,-9.74,0.0
32.0,48.03,0.01139,-9.8,0.0
32.03,47.12,0.01314,-9.58,0.0
32.03,48.12,0.011406,-9.83,0.0
32.03,48.2,0.01175,-9.84,0.0
32.06,48.25,0.01195,-9.86,0.0
32.06,48.44,0.01258,-9.9,0.0
32.06,48.5,0.0133,-9.91,0.0
32.1,48.53,0.01339,-9.92,0.0
32.1,48.6,0.01369,-9.94,0.0
32.1,48.6,0.01149,-9.94,0.0
32.12,48.7,0.013336,-9.96,0.0
32.12,48.78,0.01289,-9.98,0.0
32.12,48.8,0.012825,-9.984,0.0
32.12,48.84,0.01314,-10.0,0.0
32.16,48.9,0.012405,-10.016,0.0
32.16,48.97,0.0123,-10.02,0.0
32.16,48.62,0.02739,-9.93,0.0
32.2,49.06,0.01213,-10.05,0.0
32.2,52.53,0.01312,-10.91,0.0
32.2,52.6,0.0132,-10.92,0.0
32.22,52.62,0.01303,-10.93,0.0
32.22,52.7,0.01299,-10.945,0.0
32.22,52.75,0.012985,-10.96,0.0
32.25,52.8,0.01285,-10.98,0.0
32.25,52.84,0.01278,-10.984,0.0
32.25,52.9,0.01271,-11.0,0.0
32.28,52.97,0.012726,-11.016,0.0
32.28,53.0,0.01259,-11.03,0.0
32.28,53.06,0.0125,-11.04,0.0
32.3,53.12,0.01242,-11.055,0.0
32.3,53.2,0.01234,-11.07,0.0
32.3,53.22,0.01226,-11.086,0.0
32.34,53.28,0.01199,-11.09,0.0
32.34,53.34,0.011635,-11.11,0.0
32.34,49.88,0.01078,-10.26,0.0
32.38,54.34,0.02675,-11.34,0.0
32.38,50.62,0.02513,-10.43,0.0
32.38,50.03,0.0107,-10.3,0.0
32.38,50.1,0.011055,-10.31,0.0
32.4,50.16,0.01091,-10.33,0.0
32.4,50.2,0.00957,-10.336,0.0
32.4,50.28,0.0136,-10.35,0.0
32.44,53.8,0.011215,-11.23,0.0
32.44,50.44,0.0106,-10.4,0.0
32.44,53.9,0.01111,-11.26,0.0
32.47,53.97,0.010826,-11.27,0.0
32.47,50.6,0.0121,-10.44,0.0
32.47,54.06,0.01026,-11.3,0.0
32.5,51.22,0.0188,-10.58,0.0
32.5,54.16,0.00994,-11.32,0.0
32.5,50.72,0.01057,-10.47,0.0
32.53,54.25,0.01002,-11.34,0.0
32.53,48.66,0.0123,-9.97,0.0
32.53,54.75,0.02591,-11.445,0.0
32.56,50.97,0.01053,-10.53,0.0
32.56,56.75,0.02817,-11.93,0.0
32.56,48.8,0.00072,-10.03,0.0
32.6,55.6,0.02632,-11.66,0.0
32.6,53.6,0.02657,-11.164,0.0
32.6,49.62,0.0007544,-10.234,0.0
32.62,50.1,0.01546,-10.305,0.0
32.62,51.34,0.010574,-10.63,0.0
32.62,54.84,0.008606,-11.5,0.0
32.62,54.0,0.02527,-11.266,0.0
32.66,51.5,0.010635,-10.67,0.0
32.66,51.56,0.00963,-10.68,0.0
32.66,55.88,0.02711,-11.734,0.0
32.7,51.66,0.00963,-10.7,0.0
32.7,51.7,0.009895,-10.72,0.0
32.7,51.75,0.00966,-10.734,0.0
32.72,51.66,0.02002,-10.695,0.0
32.72,50.16,0.001899,-10.36,0.0
32.72,51.9,0.006756,-10.77,0.0
32.75,51.97,0.02167,-10.766,0.0
32.75,52.0,0.02507,-10.77,0.0
32.75,50.38,0.00137,-10.414,0.0
32.78,52.94,0.01816,-11.016,0.0
32.78,52.8,0.01643,-10.984,0.0
32.78,52.5,0.01557,-10.91,0.0
32.8,52.1,0.01685,-10.805,0.0
32.8,52.38,0.008224,-10.88,0.0
32.8,50.3,0.001717,-10.4,0.0
32.84,55.16,0.02974,-11.55,0.0
32.84,52.28,0.010475,-10.86,0.0
32.84,51.72,0.00911,-10.73,0.0
32.88,52.66,0.009445,-10.96,0.0
32.88,52.75,0.00975,-10.98,0.0
32.88,55.62,0.00643,-11.695,0.0
32.88,52.84,0.01001,-11.01,0.0
32.9,52.94,0.01254,-11.03,0.0
32.9,58.22,0.02397,-12.35,0.0
32.9,59.72,0.02513,-12.71,0.0
32.94,58.88,0.02695,-12.48,0.0
32.94,53.12,0.008865,-11.08,0.0
32.94,53.16,0.00988,-11.086,0.0
32.97,53.22,0.009834,-11.1,0.0
32.97,53.28,0.009544,-11.12,0.0
32.97,53.3,0.00942,-11.13,0.0
33.0,53.38,0.009575,-11.14,0.0
33.0,53.4,0.00882,-11.16,0.0
33.0,53.47,0.00969,-11.17,0.0
33.03,53.53,0.00921,-11.18,0.0
33.03,53.56,0.00949,-11.19,0.0
33.03,53.62,0.0096,-11.2,0.0
33.06,53.66,0.008736,-11.22,0.0
33.06,53.72,0.009125,-11.234,0.0
33.06,59.38,0.02606,-12.61,0.0
33.1,60.6,0.02434,-12.94,0.0
33.1,53.94,0.00983,-11.29,0.0
33.1,60.22,0.02504,-12.85,0.0
33.12,60.72,0.02457,-12.98,0.0
33.12,59.44,0.02519,-12.66,0.0
33.12,54.1,0.008934,-11.33,0.0
33.12,54.2,0.010216,-11.35,0.0
33.16,60.6,0.02289,-12.945,0.0
33.16,54.22,0.00879,-11.37,0.0
33.16,54.3,0.00891,-11.38,0.0
33.2,54.38,0.00878,-11.4,0.0
33.2,54.4,0.008606,-11.41,0.0
33.2,54.44,0.00772,-11.414,0.0
33.22,54.9,0.00971,-11.53,0.0
33.22,55.4,0.0146,-11.65,0.0
33.22,54.16,0.006115,-11.34,0.0
33.25,54.6,0.01408,-11.44,0.0
33.25,52.53,0.001558,-10.96,0.0
33.25,54.84,0.006664,-11.516,0.0
33.28,55.1,0.01933,-11.56,0.0
33.28,56.22,0.01645,-11.84,0.0
33.28,55.47,0.01942,-11.66,0.0
33.3,55.1,0.01866,-11.56,0.0
33.3,55.38,0.01665,-11.63,0.0
33.3,55.12,0.00797,-11.586,0.0
33.34,55.88,0.01504,-11.766,0.0
33.34,55.2,0.00837,-11.61,0.0
33.34,55.25,0.008385,-11.625,0.0
33.38,55.3,0.007637,-11.63,0.0
33.38,53.03,0.00854,-11.06,0.0
33.38,55.44,0.007748,-11.664,0.0
33.38,54.72,0.00388,-11.5,0.0
33.4,58.38,0.02509,-12.38,0.0
33.4,60.44,0.0243,-12.91,0.0
33.4,55.62,0.00805,-11.72,0.0
33.44,55.7,0.00879,-11.734,0.0
33.44,55.72,0.008736,-11.75,0.0
33.44,55.4,0.0003889,-11.69,0.0
33.47,59.88,0.02603,-12.76,0.0
33.47,56.06,0.02078,-11.81,0.0
33.47,55.97,0.007504,-11.805,0.0
33.5,56.34,0.003868,-11.91,0.0
33.5,56.03,0.00788,-11.83,0.0
33.5,56.1,0.00825,-11.84,0.0
33.53,55.38,0.006783,-11.66,0.0
33.53,56.25,0.007427,-11.875,0.0
33.53,56.28,0.00809,-11.89,0.0
33.56,56.3,0.007523,-11.9,0.0
33.56,56.66,0.02591,-11.97,0.0
33.56,56.78,0.02414,-12.0,0.0
33.6,56.5,0.00812,-11.945,0.0
33.6,63.25,0.02113,-13.64,0.0
33.6,62.75,0.02136,-13.516,0.0
33.62,63.62,0.02129,-13.734,0.0
33.62,63.47,0.02348,-13.695,0.0
33.62,62.53,0.006226,-13.46,0.0
33.62,56.78,0.00751,-12.02,0.0
33.66,56.84,0.007996,-12.04,0.0
33.66,56.88,0.007427,-12.05,0.0
33.66,56.94,0.00728,-12.06,0.0
33.7,56.97,0.007286,-12.07,0.0
33.7,57.03,0.007366,-12.086,0.0
33.7,57.1,0.00726,-12.1,0.0
33.72,57.16,0.007206,-12.12,0.0
33.72,57.2,0.007114,-12.13,0.0
33.72,57.25,0.00702,-12.14,0.0
33.75,57.3,0.00703,-12.16,0.0
33.75,57.34,0.00714,-12.17,0.0
33.75,57.4,0.006638,-12.19,0.0
33.78,57.47,0.006966,-12.195,0.0
33.78,57.53,0.00701,-12.21,0.0
33.78,57.56,0.006218,-12.23,0.0
33.8,57.62,0.00686,-12.24,0.0
33.8,57.7,0.00684,-12.25,0.0
33.8,57.78,0.00743,-12.27,0.0
33.84,57.78,0.006687,-12.28,0.0
33.84,57.84,0.006645,-12.3,0.0
33.84,57.9,0.00675,-12.31,0.0
33.88,56.03,0.01037,-11.84,0.0
33.88,58.0,0.006744,-12.336,0.0
33.88,58.06,0.006702,-12.35,0.0
33.88,58.1,0.006584,-12.37,0.0
33.9,58.16,0.00662,-12.38,0.0
33.9,58.22,0.00673,-12.39,0.0
33.9,58.28,0.00677,-12.41,0.0
33.94,58.34,0.0066,-12.42,0.0
33.94,58.4,0.006855,-12.44,0.0
33.94,58.88,0.01945,-12.53,0.0
33.97,57.4,0.000669,-12.2,0.0
33.97,59.7,0.01918,-12.74,0.0
33.97,59.78,0.01672,-12.77,0.0
34.0,58.66,0.006817,-12.51,0.0
34.0,58.7,0.006413,-12.516,0.0
34.0,58.75,0.006294,-12.53,0.0
34.03,58.78,0.00629,-12.54,0.0
34.03,58.84,0.00625,-12.555,0.0
34.03,58.94,0.00683,-12.58,0.0
34.06,58.94,0.005604,-12.586,0.0
34.06,59.0,0.006348,-12.59,0.0
34.06,59.03,0.005676,-12.61,0.0
34.1,59.1,0.00633,-12.625,0.0
34.1,59.2,0.005905,-12.65,0.0
34.1,59.22,0.006905,-12.66,0.0
34.12,66.25,0.0229,-14.43,0.0
34.12,64.8,0.02197,-14.06,0.0
34.12,65.75,0.02153,-14.305,0.0
34.12,66.5,0.02141,-14.5,0.0
34.16,59.47,0.00679,-12.73,0.0
34.16,59.5,0.00525,-12.734,0.0
34.16,59.56,0.00611,-12.75,0.0
34.2,59.62,0.005974,-12.766,0.0
34.2,58.53,0.01292,-12.48,0.0
34.2,59.75,0.00676,-12.8,0.0
34.22,59.8,0.006752,-12.81,0.0
34.22,59.84,0.00618,-12.82,0.0
34.22,59.9,0.00673,-12.836,0.0
34.25,59.97,0.006165,-12.85,0.0
34.25,60.28,0.02028,-12.91,0.0
34.25,60.06,0.006638,-12.88,0.0
34.28,60.12,0.006157,-12.89,0.0
34.28,60.2,0.006016,-12.91,0.0
34.28,60.22,0.006004,-12.92,0.0
34.3,60.28,0.005978,-12.93,0.0
34.3,60.1,0.005314,-12.88,0.0
34.3,58.8,0.000703,-12.58,0.0
34.34,59.9,0.004627,-12.836,0.0
34.34,60.3,0.01694,-12.93,0.0
34.34,62.3,0.002163,-13.45,0.0
34.38,58.38,0.003393,-12.46,0.0
34.38,60.3,0.01825,-12.93,0.0
34.38,62.1,0.02162,-13.375,0.0
34.38,61.88,0.015305,-13.33,0.0
34.4,58.6,0.000609,-12.54,0.0
34.4,60.8,0.00739,-13.06,0.0
34.4,61.2,0.01897,-13.15,0.0
34.44,60.97,0.005753,-13.12,0.0
34.44,61.0,0.005707,-13.125,0.0
34.44,61.06,0.005505,-13.14,0.0
34.47,61.1,0.005394,-13.15,0.0
34.47,61.16,0.00542,-13.164,0.0
34.47,61.2,0.00539,-13.18,0.0
34.5,61.28,0.0056,-13.2,0.0
34.5,61.3,0.005444,-13.21,0.0
34.5,61.34,0.005314,-13.22,0.0
34.53,61.4,0.005283,-13.234,0.0
34.53,61.47,0.00537,-13.25,0.0
34.53,61.5,0.005287,-13.26,0.0
34.56,61.56,0.005367,-13.27,0.0
34.56,61.66,0.00481,-13.3,0.0
34.56,61.66,0.005386,-13.305,0.0
34.6,61.72,0.0054,-13.32,0.0
34.6,61.75,0.00539,-13.33,0.0
34.6,63.62,0.004112,-13.8,0.0
34.62,61.88,0.005413,-13.36,0.0
34.62,61.97,0.005367,-13.38,0.0
34.62,62.0,0.004982,-13.39,0.0
34.62,62.03,0.005463,-13.4,0.0
34.66,62.06,0.004673,-13.414,0.0
34.66,62.12,0.00481,-13.43,0.0
34.66,62.22,0.004395,-13.445,0.0
34.7,62.22,0.004745,-13.45,0.0
34.7,60.94,0.0002358,-13.14,0.0
34.7,62.34,0.004856,-13.484,0.0
34.72,62.38,0.00469,-13.5,0.0
34.72,62.4,0.0042,-13.5,0.0
34.72,62.5,0.005,-13.52,0.0
34.75,62.6,0.005043,-13.55,0.0
34.75,62.6,0.004543,-13.555,0.0
34.75,62.66,0.004753,-13.57,0.0
34.78,67.9,0.02179,-14.88,0.0
34.78,68.94,0.008,-15.164,0.0
34.78,69.06,0.00502,-15.18,0.0
34.8,68.56,0.02167,-15.05,0.0
34.8,62.88,0.003351,-13.625,0.0
34.8,69.9,0.02171,-15.4,0.0
34.84,63.2,0.0095,-13.7,0.0
34.84,70.7,0.01678,-15.586,0.0
34.84,63.16,0.00444,-13.695,0.0
34.88,68.1,0.0142,-14.945,0.0
34.88,69.5,0.00565,-15.3,0.0
34.88,67.44,0.0002004,-14.81,0.0
34.88,63.38,0.005302,-13.76,0.0
34.9,70.5,0.02042,-15.586,0.0
34.9,63.56,0.00751,-13.805,0.0
34.9,70.7,0.02138,-15.62,0.0
34.94,70.7,0.02136,-15.625,0.0
34.94,70.8,0.02208,-15.66,0.0
34.94,69.56,0.02127,-15.336,0.0
34.97,71.75,0.02113,-15.89,0.0
34.97,70.9,0.02235,-15.68,0.0
34.97,70.9,0.02051,-15.68,0.0
35.0,70.94,0.02051,-15.695,0.0
35.0,71.0,0.02046,-15.71,0.0
35.0,71.06,0.0191,-15.734,0.0
35.03,71.25,0.02158,-15.78,0.0
35.03,71.8,0.0214,-15.92,0.0
35.03,69.2,0.02217,-15.24,0.0
35.06,71.56,0.02353,-15.83,0.0
35.06,64.3,0.007435,-14.016,0.0
35.06,64.44,0.008255,-14.03,0.0
35.1,64.44,0.007797,-14.05,0.0
35.1,71.2,0.02068,-15.766,0.0
35.1,64.5,0.00465,-14.06,0.0
35.12,72.2,0.02037,-16.03,0.0
35.12,71.8,0.02159,-15.92,0.0
35.12,71.8,0.02124,-15.92,0.0
35.12,69.1,0.02133,-15.22,0.0
35.16,71.8,0.02077,-15.93,0.0
35.16,72.0,0.02148,-15.98,0.0
35.16,64.94,0.00715,-14.17,0.0
35.2,64.94,0.006973,-14.18,0.0
35.2,72.06,0.02214,-16.0,0.0
35.2,62.78,0.0002956,-13.65,0.0
35.22,71.25,0.02425,-15.78,0.0
35.22,70.2,0.01958,-15.54,0.0
35.22,71.5,0.013756,-15.875,0.0
35.25,73.7,0.01923,-16.38,0.0
35.25,72.44,0.02147,-16.1,0.0
35.25,72.9,0.019,-16.22,0.0
35.28,72.5,0.02104,-16.12,0.0
35.28,65.5,0.007347,-14.33,0.0
35.28,66.1,0.01645,-14.48,0.0
35.3,65.6,0.00888,-14.36,0.0
35.3,65.3,0.006996,-14.28,0.0
35.3,67.1,0.01252,-14.72,0.0
35.34,65.7,0.005974,-14.38,0.0
35.34,65.5,0.00381,-14.336,0.0
35.34,65.8,0.007336,-14.42,0.0
35.38,73.1,0.02118,-16.3,0.0
35.38,71.4,0.0004194,-15.86,0.0
35.38,72.25,0.01151,-16.06,0.0
35.38,73.7,0.02121,-16.44,0.0
35.4,74.06,0.009514,-16.55,0.0
35.4,72.9,0.02028,-16.23,0.0
35.4,72.9,0.01967,-16.23,0.0
35.44,66.1,0.01077,-14.48,0.0
35.44,70.25,0.002079,-15.54,0.0
35.44,66.3,0.00623,-14.555,0.0
35.47,66.1,0.00414,-14.49,0.0
35.47,66.1,0.00262,-14.5,0.0
35.47,66.56,0.00452,-14.61,0.0
35.5,66.3,0.003069,-14.55,0.0
35.5,66.4,0.004074,-14.58,0.0
35.5,66.44,0.004513,-14.59,0.0
35.53,66.44,0.003643,-14.59,0.0
35.53,66.1,0.00864,-14.51,0.0
35.53,66.5,0.00337,-14.62,0.0
35.56,73.44,0.02,-16.4,0.0
35.56,66.56,0.003323,-14.63,0.0
35.56,73.56,0.02002,-16.44,0.0
35.6,72.75,0.01932,-16.23,0.0
35.6,71.94,0.02022,-15.98,0.0
35.6,73.75,0.0198,-16.48,0.0
35.62,67.1,0.005043,-14.77,0.0
35.62,67.2,0.004963,-14.79,0.0
35.62,65.56,0.002853,-14.375,0.0
35.62,67.2,0.00653,-14.78,0.0
35.66,67.06,0.00411,-14.76,0.0
35.66,67.0,0.01351,-14.734,0.0
35.66,74.25,0.01944,-16.62,0.0
35.7,74.44,0.02074,-16.66,0.0
35.7,67.3,0.0046,-14.82,0.0
35.7,75.25,0.008736,-16.88,0.0
35.72,75.0,0.02052,-16.81,0.0
35.72,73.56,0.02074,-16.44,0.0
35.72,74.75,0.01965,-16.75,0.0
35.75,73.75,0.02107,-16.48,0.0
35.75,67.75,0.010155,-14.945,0.0
35.75,75.94,0.02097,-17.06,0.0
35.78,73.44,0.002419,-16.39,0.0
35.78,75.2,0.008286,-16.84,0.0
35.78,71.56,0.005596,-15.92,0.0
35.8,75.75,0.00965,-17.0,0.0
35.8,75.5,0.005554,-16.9,0.0
35.8,73.56,0.0065,-16.44,0.0
35.84,75.3,0.02043,-16.9,0.0
35.84,68.25,0.003456,-15.086,0.0
35.84,68.25,0.003273,-15.1,0.0
35.88,68.3,0.003271,-15.12,0.0
35.88,68.4,0.003435,-15.13,0.0
35.88,68.44,0.003086,-15.14,0.0
35.88,68.5,0.003159,-15.16,0.0
35.9,68.5,0.002804,-15.16,0.0
35.9,68.44,0.00214,-15.15,0.0
35.9,68.5,0.00354,-15.15,0.0
35.94,68.56,0.004482,-15.17,0.0
35.94,68.75,0.00306,-15.22,0.0
35.94,73.3,0.007236,-16.39,0.0
35.97,68.8,0.002764,-15.24,0.0
35.97,70.9,0.01929,-15.76,0.0
35.97,68.9,0.005913,-15.26,0.0
36.0,68.8,0.003244,-15.25,0.0
36.0,69.0,0.002445,-15.3,0.0
36.0,69.06,0.002598,-15.31,0.0
36.03,68.94,0.001811,-15.3,0.0
36.03,71.06,0.006054,-15.81,0.0
36.03,69.2,0.002615,-15.36,0.0
36.06,69.25,0.01301,-15.34,0.0
36.06,69.3,0.002611,-15.38,0.0
36.06,139.6,0.003101,-33.66,0.0
36.1,139.9,0.004707,-33.72,0.0
36.1,136.8,2.8e-6,-32.84,0.0
36.1,140.0,0.01337,-33.8,0.0
36.12,140.1,0.01336,-33.84,0.0
36.12,140.1,0.01372,-33.84,0.0
36.12,140.2,0.013245,-33.88,0.0
36.12,140.2,0.01317,-33.88,0.0
36.16,140.4,0.01328,-33.9,0.0
36.16,140.5,0.01336,-33.94,0.0
36.16,140.5,0.01374,-33.97,0.0
36.2,140.5,0.0128,-33.97,0.0
36.2,140.6,0.01297,-34.0,0.0
36.2,140.8,0.01286,-34.03,0.0
36.22,140.9,0.01336,-34.06,0.0
36.22,140.9,0.012856,-34.06,0.0
36.22,140.9,0.01281,-34.1,0.0
36.25,141.0,0.01296,-34.12,0.0
36.25,141.1,0.01351,-34.16,0.0
36.25,144.9,0.01215,-35.1,0.0
36.28,140.5,0.01028,-33.94,0.0
36.28,144.4,0.008255,-34.97,0.0
36.28,140.2,0.0001336,-33.84,0.0
36.3,140.9,0.002031,-34.03,0.0
36.3,142.1,0.01241,-34.4,0.0
36.3,141.9,0.01238,-34.34,0.0
36.34,143.4,0.007427,-34.72,0.0
36.34,143.4,0.004463,-34.72,0.0
36.34,142.0,0.001551,-34.34,0.0
36.38,144.4,0.00913,-35.03,0.0
36.38,141.2,0.000822,-34.12,0.0
36.38,143.2,0.01247,-34.72,0.0
36.38,142.5,0.00598,-34.5,0.0
36.4,145.5,0.006348,-35.3,0.0
36.4,143.9,0.004227,-34.88,0.0
36.4,141.2,0.002047,-34.16,0.0
36.44,141.8,0.01048,-34.34,0.0
36.44,143.0,0.0009303,-34.62,0.0
36.44,140.1,2.736e-5,-33.84,0.0
36.47,143.2,0.00443,-34.72,0.0
36.47,140.8,0.0002367,-34.06,0.0
36.47,141.5,0.000218,-34.28,0.0
36.5,141.5,0.00010616,-34.25,0.0
36.5,142.0,0.0009484,-34.38,0.0
36.5,147.0,0.007774,-35.75,0.0
36.53,146.5,0.001534,-35.6,0.0
36.53,140.6,1.78e-5,-34.03,0.0
36.53,142.5,6.574e-5,-34.5,0.0
36.56,145.6,0.00711,-35.38,0.0
36.56,144.8,0.0005937,-35.12,0.0
36.56,143.6,1.24e-5,-34.8,0.0
36.6,145.5,0.003376,-35.38,0.0
36.6,143.6,3.65e-5,-34.84,0.0
36.6,146.1,0.007294,-35.56,0.0
36.62,146.1,0.005116,-35.6,0.0
36.62,142.8,0.0008388,-34.62,0.0
36.62,144.1,0.01276,-35.06,0.0
36.62,144.1,0.01274,-35.1,0.0
36.66,146.4,0.01252,-35.66,0.0
36.66,146.4,0.01254,-35.7,0.0
36.66,146.5,0.01307,-35.72,0.0
36.7,146.5,0.01231,-35.72,0.0
36.7,146.8,0.01258,-35.78,0.0
36.7,144.9,0.003439,-35.28,0.0
36.72,146.9,0.01256,-35.8,0.0
36.72,146.9,0.01226,-35.84,0.0
36.72,147.0,0.01236,-35.88,0.0
36.75,145.2,0.013435,-35.38,0.0
36.75,147.1,0.01289,-35.9,0.0
36.75,147.2,0.01291,-35.94,0.0
36.78,147.4,0.012344,-35.97,0.0
36.78,147.4,0.00291,-35.94,0.0
36.78,147.5,0.01252,-36.03,0.0
36.8,147.5,0.012245,-36.03,0.0
36.8,145.8,0.005527,-35.53,0.0
36.8,147.8,0.013054,-36.12,0.0
36.84,147.9,0.01227,-36.12,0.0
36.84,146.0,0.004234,-35.62,0.0
36.84,148.0,0.01207,-36.16,0.0
36.88,146.1,0.00453,-35.7,0.0
36.88,146.2,0.01312,-35.7,0.0
36.88,148.2,0.01229,-36.25,0.0
36.88,146.4,0.00354,-35.75,0.0
36.9,146.0,0.003077,-35.62,0.0
36.9,146.0,0.002209,-35.66,0.0
36.9,145.8,0.0007586,-35.56,0.0
36.94,146.5,0.001061,-35.75,0.0
36.94,146.4,0.00132,-35.78,0.0
36.94,147.5,0.001198,-36.06,0.0
36.97,146.6,0.0008826,-35.84,0.0
36.97,146.6,0.01234,-35.88,0.0
36.97,146.8,0.01295,-35.9,0.0
37.0,147.1,0.01222,-36.0,0.0
37.0,146.9,0.0126,-35.94,0.0
37.0,147.0,0.001859,-35.9,0.0
37.03,147.4,0.004444,-36.06,0.0
37.03,147.1,0.012726,-36.03,0.0
37.03,147.0,0.002695,-35.97,0.0
37.06,147.5,0.005745,-36.1,0.0
37.06,147.2,0.002419,-36.03,0.0
37.06,147.9,0.0006423,-36.2,0.0
37.1,149.9,0.01271,-36.78,0.0
37.1,150.0,0.011955,-36.78,0.0
37.1,147.8,0.003035,-36.2,0.0
37.12,150.1,0.012024,-36.84,0.0
37.12,150.2,0.01199,-36.88,0.0
37.12,148.2,0.00343,-36.34,0.0
37.12,150.4,0.011986,-36.9,0.0
37.16,150.5,0.01199,-36.94,0.0
37.16,150.5,0.01192,-36.97,0.0
37.16,148.1,0.011856,-36.3,0.0
37.2,148.2,0.01227,-36.38,0.0
37.2,148.6,0.0111,-36.44,0.0
37.2,148.4,0.01225,-36.44,0.0
37.22,148.5,0.01234,-36.44,0.0
37.22,148.8,0.01224,-36.53,0.0
37.22,148.8,0.01204,-36.5,0.0
37.25,148.6,0.011986,-36.5,0.0
37.25,148.9,0.01289,-36.56,0.0
37.25,148.9,0.006977,-36.56,0.0
37.28,149.0,0.011795,-36.6,0.0
37.28,151.5,0.012054,-37.28,0.0
37.28,151.6,0.01218,-37.3,0.0
37.3,151.8,0.011795,-37.34,0.0
37.3,151.8,0.01229,-37.38,0.0
37.3,149.4,0.012215,-36.72,0.0
37.34,152.0,0.011734,-37.4,0.0
37.34,152.1,0.011986,-37.47,0.0
37.34,149.6,0.012695,-36.78,0.0
37.38,152.2,0.011925,-37.5,0.0
37.38,152.2,0.011734,-37.5,0.0
37.38,152.5,0.01166,-37.56,0.0
37.38,152.5,0.012115,-37.6,0.0
37.4,152.6,0.01155,-37.6,0.0
37.4,152.6,0.01202,-37.62,0.0
37.4,152.9,0.0124,-37.7,0.0
37.44,150.4,0.003153,-37.03,0.0
37.44,151.1,0.012314,-37.25,0.0
37.44,150.9,0.012535,-37.16,0.0
37.47,150.4,0.01143,-37.03,0.0
37.47,151.9,0.01108,-37.47,0.0
37.47,150.5,0.011765,-37.1,0.0
37.5,150.6,0.0001911,-37.06,0.0
37.5,150.6,0.002028,-37.1,0.0
37.5,150.9,0.001242,-37.2,0.0
37.53,150.8,0.0119,-37.2,0.0
37.53,151.0,0.012146,-37.22,0.0
37.53,151.0,0.01202,-37.25,0.0
37.56,152.4,0.00683,-37.6,0.0
37.56,151.1,0.0122,-37.28,0.0
37.56,151.1,0.01167,-37.28,0.0
37.6,151.2,0.01233,-37.34,0.0
37.6,151.4,0.01232,-37.38,0.0
37.6,151.5,0.012276,-37.4,0.0
37.62,151.6,0.01169,-37.44,0.0
37.62,151.9,0.007313,-37.47,0.0
37.62,151.6,0.01252,-37.44,0.0
37.62,151.8,0.011696,-37.5,0.0
37.66,152.0,0.01248,-37.56,0.0
37.66,149.8,4.82e-5,-36.88,0.0
37.66,152.0,0.011986,-37.56,0.0
37.7,152.1,0.0121,-37.6,0.0
37.7,152.1,0.01197,-37.6,0.0
37.7,151.2,0.00422,-37.3,0.0
37.72,152.4,0.007523,-37.7,0.0
37.72,151.5,0.0001724,-37.4,0.0
37.72,153.1,0.00331,-37.88,0.0
37.75,153.1,0.002592,-37.88,0.0
37.75,152.8,0.00573,-37.78,0.0
37.75,152.5,0.00076,-37.7,0.0
37.78,153.0,0.003405,-37.84,0.0
37.78,153.0,0.012085,-37.84,0.0
37.78,153.0,0.003311,-37.88,0.0
37.8,153.0,0.004326,-37.88,0.0
37.8,153.2,0.01066,-37.97,0.0
37.8,154.1,0.01197,-38.2,0.0
37.84,153.8,0.012474,-38.1,0.0
37.84,153.9,0.012245,-38.12,0.0
37.84,155.1,0.01144,-38.5,0.0
37.88,153.5,0.003197,-38.06,0.0
37.88,154.4,0.012474,-38.28,0.0
37.88,153.4,0.01126,-38.03,0.0
37.88,153.8,0.004177,-38.12,0.0
37.9,153.9,0.00442,-38.16,0.0
37.9,154.1,0.004166,-38.22,0.0
37.9,153.8,0.01177,-38.16,0.0
37.94,153.1,0.001057,-37.94,0.0
37.94,152.0,0.0003347,-37.6,0.0
37.94,154.0,0.004513,-38.22,0.0
37.97,153.9,0.001305,-38.16,0.0
37.97,156.2,0.01142,-38.8,0.0
