alpha,c_l,c_d,c_m,converged
-25.14,-6.023,0.0,1.49,0.0
-25.12,-0.5723,0.3013,0.01674,1.0
-25.12,-3.766,0.1494,0.9463,0.0
-25.11,-11.21,9.9e-6,2.934,0.0
-25.1,-0.5713,0.3008,0.01653,1.0
-25.1,-4.492,0.0,1.144,0.0
-25.08,-0.571,0.3005,0.01639,1.0
-25.06,-4.94,765.5,1.227,0.0
-25.06,-8.266,0.0,2.129,0.0
-25.05,-1.152,2.2,0.2286,0.0
-25.05,-2.104,0.004925,0.5083,0.0
-25.03,-0.57,0.2998,0.01605,1.0
-25.02,-10.31,1.967e-5,2.736,0.0
-25.02,-7.637,0.000554,1.904,0.0
-25.0,-6.19,0.0,1.608,0.0
-24.98,-0.569,0.2993,0.01578,1.0
-24.98,-0.5684,0.299,0.0157,1.0
-24.97,-4.78,0.0003788,1.176,0.0
-24.95,-0.568,0.2988,0.015564,1.0
-24.95,-0.5674,0.2988,0.015495,1.0
-24.94,-0.5674,0.2986,0.01543,1.0
-24.94,-0.567,0.2983,0.01535,1.0
-24.92,-5.54,0.0,1.454,0.0
-24.9,-5.375,0.2056,1.411,0.0
-24.9,-5.047,2.0e-7,1.224,0.0
-24.89,-4.508,0.0,1.136,0.0
-24.88,-0.566,0.2976,0.01501,1.0
-24.88,-8.15,1.853e3,2.05,0.0
-24.86,-7.465,0.05133,1.784,0.0
-24.84,-1.165,0.0974,0.2375,0.0
-24.84,-8.62,2.34e-5,2.26,0.0
-24.83,-8.63,0.0,2.197,0.0
-24.81,-0.5645,0.2969,0.01459,1.0
-24.81,-0.564,0.2966,0.01452,1.0
-24.8,-8.57,0.04837,2.215,0.0
-24.8,-0.5635,0.2964,0.01437,1.0
-24.78,-25.3,0.02664,5.574,0.0
-24.77,-0.563,0.2961,0.01424,1.0
-24.77,-3.342,6.068e3,0.8223,0.0
-24.75,-0.5625,0.296,0.01409,1.0
-24.73,-0.5625,0.2957,0.01402,1.0
-24.73,-19.31,0.0145,4.41,0.0
-24.72,-15.42,0.05188,3.8,0.0
-24.7,-5.246,0.1978,1.343,0.0
-24.7,-12.51,0.0847,3.139,0.0
-24.69,-0.561,0.295,0.01367,1.0
-24.69,-12.46,0.0856,3.295,0.0
-24.67,-0.5605,0.2947,0.01353,1.0
-24.66,-0.5605,0.2947,0.01346,1.0
-24.66,-18.55,0.1666,4.316,0.0
-24.64,-0.56,0.2942,0.01332,1.0
-24.62,-11.72,0.2401,2.87,0.0
-24.62,-0.5596,0.294,0.013176,1.0
-24.61,-8.945,0.001014,2.36,0.0
-24.6,-0.559,0.2937,0.01303,1.0
-24.6,-0.5586,0.2937,0.01296,1.0
-24.58,-0.558,0.2935,0.01289,1.0
-24.56,-0.558,0.2932,0.01282,1.0
-24.56,-3.967,0.509,1.008,0.0
-24.55,-7.08,5.0e-7,1.826,0.0
-24.55,-2.928,0.0,0.7197,0.0
-24.53,-0.557,0.2927,0.012535,1.0
-24.52,-0.2423,0.5366,-0.034,0.0
-24.52,-6.457,0.0,1.653,0.0
-24.5,-0.556,0.2922,0.01232,1.0
-24.48,-0.556,0.2922,0.012245,1.0
-24.48,-3.682,Inf,0.909,0.0
-24.47,-0.5557,0.292,0.01211,1.0
-24.45,-0.555,0.2917,0.01203,1.0
-24.45,-4.613,2.4e-7,1.109,0.0
-24.44,-15.266,0.04938,3.77,0.0
-24.44,-0.5547,0.2915,0.01182,1.0
-24.42,-4.535,0.0,1.172,0.0
-24.4,-10.06,0.01497,2.67,0.0
-24.4,-0.5537,0.291,0.011604,1.0
-24.39,-9.53,0.006256,2.45,0.0
-24.38,-0.553,0.2908,0.01146,1.0
-24.38,-2.238,908.0,0.5073,0.0
-24.36,-0.5527,0.2905,0.011314,1.0
-24.34,-0.5522,0.2903,0.01124,1.0
-24.34,-0.924,27.27,0.1663,0.0
-24.33,-0.8745,10.01,0.1599,0.0
-24.31,-0.59,98.75,0.0813,0.0
-24.31,-13.59,0.01256,3.285,0.0
-24.3,-0.5513,0.2896,0.01087,1.0
-24.3,-40.72,0.07855,9.42,0.0
-24.28,-2.014,0.0,0.4868,0.0
-24.27,-0.5503,0.2893,0.01065,1.0
-24.27,-8.164,0.0,2.166,0.0
-24.25,-13.29,0.01898,3.223,0.0
-24.23,-0.55,0.2888,0.01044,1.0
-24.23,-0.5493,0.2888,0.01036,1.0
-24.22,-0.5493,0.2886,0.010284,1.0
-24.2,-0.549,0.2883,0.010216,1.0
-24.2,-0.2058,Inf,-0.03207,0.0
-24.19,-0.5483,0.288,0.01006,1.0
-24.19,-8.875,0.0,2.312,0.0
-24.17,-0.548,0.2878,0.00992,1.0
-24.16,-0.4705,0.0,0.06836,0.0
-24.16,-31.95,0.132,7.582,0.0
-24.14,-3.027,0.0,0.761,0.0
-24.12,-0.547,0.2874,0.00962,1.0
-24.12,-1.562,10.17,0.3374,0.0
-24.11,-0.3904,0.0609,0.0295,0.0
-24.1,-24.88,0.0864,5.84,0.0
-24.1,-0.546,0.2869,0.009315,1.0
-24.08,-0.5454,0.2869,0.00924,1.0
-24.06,-25.05,0.000617,6.25,0.0
-24.06,-0.545,0.2866,0.00909,1.0
-24.05,-10.38,0.0,2.768,0.0
-24.05,-13.89,5.066e-5,3.516,0.0
-24.03,-0.547,0.3325,0.0254,0.0
-24.02,-0.544,0.2861,0.00879,1.0
-24.02,-0.5435,0.286,0.00871,1.0
-24.0,-0.5435,0.286,0.00863,1.0
-23.98,-0.543,0.2856,0.00855,1.0
-23.98,-5.56,0.0,1.405,0.0
-23.97,-1.5205,0.0,0.3457,0.0
-23.95,-0.5425,0.2854,0.00832,1.0
-23.95,-0.542,0.2852,0.00825,1.0
-23.94,-27.55,0.0008492,7.008,0.0
-23.94,-15.05,0.1159,3.06,0.0
-23.92,-0.5415,0.285,0.00801,1.0
-23.9,-0.541,0.2847,0.007935,1.0
-23.9,-7.797,0.0,1.942,0.0
-23.89,-0.5405,0.2847,0.007774,1.0
-23.88,-0.54,0.2844,0.007694,1.0
-23.88,-0.54,0.2844,0.007618,1.0
-23.86,-20.6,0.003891,5.01,0.0
-23.84,-8.65,0.0001374,2.28,0.0
-23.84,-4.88,0.0,1.251,0.0
-23.83,-13.22,6.85e-6,3.098,0.0
-23.81,-2.38,3.156,0.552,0.0
-23.81,-16.44,6.133e-5,4.19,0.0
-23.8,-0.538,0.2837,0.007053,1.0
-23.8,-15.47,0.0,3.697,0.0
-23.78,-5.117,1.101e4,1.317,0.0
-23.77,-0.5376,0.2834,0.006805,1.0
-23.77,-8.5,0.0,2.213,0.0
-23.75,-0.704,0.0,0.1102,0.0
-23.73,-3.365,0.0,0.842,0.0
-23.73,-0.536,0.283,0.006474,1.0
-23.72,-0.536,0.283,0.00639,1.0
-23.7,-3.725,Inf,0.9,0.0
-23.7,-0.5215,0.1758,0.00474,0.0
-23.69,-0.535,0.2827,0.00613,1.0
-23.69,-0.535,0.2827,0.006042,1.0
-23.67,-0.5347,0.2825,0.005955,1.0
-23.66,-0.5347,0.2825,0.005863,1.0
-23.66,-2.98,235.2,0.7324,0.0
-23.64,-0.534,0.2825,0.00568,1.0
-23.62,-0.5337,0.2822,0.00559,1.0
-23.62,-0.2294,0.04205,-0.012405,0.0
-23.61,-5.39,0.0,1.328,0.0
-23.6,-5.953,31.1,1.549,0.0
-23.6,-3.45,0.0,0.859,0.0
-23.58,-0.11475,0.10504,-0.06433,0.0
-23.56,-3.482,0.0,0.8364,0.0
-23.56,-6.113,0.0,1.566,0.0
-23.55,-1.078,0.05942,0.2173,0.0
-23.55,-8.55,6.0e-8,2.182,0.0
-23.53,-6.598,0.0,1.663,0.0
-23.52,-0.5312,0.2822,0.004482,1.0
-23.52,-0.531,0.2825,0.004375,1.0
-23.5,-5.133,0.0,1.303,0.0
-23.48,-0.5303,0.2825,0.00415,1.0
-23.48,-13.87,0.02751,3.227,0.0
-23.47,-0.53,0.2827,0.00392,1.0
-23.45,-0.53,0.2827,0.003807,1.0
-23.45,-0.5293,0.283,0.003689,1.0
-23.44,-0.5293,0.283,0.003569,1.0
-23.44,-39.66,0.255,10.305,0.0
-23.42,-0.529,0.2834,0.003326,1.0
-23.4,-36.0,0.09753,8.305,0.0
-23.4,-0.529,0.2837,0.00308,1.0
-23.39,-0.5283,0.284,0.002954,1.0
-23.38,-0.5283,0.2842,0.002829,1.0
-23.38,-0.5283,0.2844,0.002705,1.0
-23.36,-0.528,0.2847,0.002577,1.0
-23.34,-42.28,0.06134,9.67,0.0
-23.34,-0.528,0.2852,0.002325,1.0
-23.33,-7.844,6.0e-8,2.066,0.0
-23.31,-0.5273,0.2856,0.00207,1.0
-23.31,-0.5273,0.286,0.001943,1.0
-23.3,-0.5273,0.2864,0.001817,1.0
-23.3,-5.27,0.003004,1.328,0.0
-23.28,-9.08,0.0,2.365,0.0
-23.27,-8.75,2.624e3,2.307,0.0
-23.27,-1.442,0.2072,0.2625,0.0
-23.25,-16.03,0.000534,3.746,0.0
-23.23,-0.0863,0.1292,-0.0586,0.0
-23.23,-3.469,6.0e-8,0.872,0.0
-23.22,-0.527,0.2888,0.0008326,1.0
-23.2,-6.95,0.0,1.767,0.0
-23.2,-1.799,0.0,0.4004,0.0
-23.19,-1.115,0.1602,0.2191,0.0
-23.19,-0.527,0.29,0.000364,1.0
-23.17,-0.5264,0.2905,0.0002499,1.0
-23.16,-0.5264,0.2908,0.0001366,1.0
-23.16,-0.5264,0.291,2.45e-5,1.0
-23.14,-11.26,0.0,2.967,0.0
-23.12,-0.5264,0.2917,-0.0001965,1.0
-23.12,-0.5264,0.292,-0.0003054,1.0
-23.11,-0.5264,0.2922,-0.0004132,1.0
-23.1,-5.84,0.0,1.466,0.0
-23.1,-0.5264,0.293,-0.0006256,1.0
-23.08,-0.5264,0.2932,-0.0007305,1.0
-23.06,-16.45,0.001285,3.828,0.0
-23.06,-12.01,0.02425,2.814,0.0
-23.05,-0.5264,0.294,-0.0010395,1.0
-23.05,-0.5264,0.2942,-0.001141,1.0
-23.03,-0.323,0.2383,-0.03845,0.0
-23.02,-13.875,0.02985,3.387,0.0
-23.02,-13.97,0.0286,3.408,0.0
-23.0,-0.4456,318.0,0.03885,0.0
-22.98,-12.75,0.2433,3.24,0.0
-22.98,-12.734,0.2394,3.244,0.0
-22.97,-0.5264,0.2961,-0.001826,1.0
-22.95,-0.5264,0.2964,-0.001921,1.0
-22.95,-0.5264,0.2966,-0.002014,1.0
-22.94,-3.027,0.0,0.7495,0.0
-22.94,-10.234,0.1699,2.492,0.0
-22.92,-0.526,0.2974,-0.002293,1.0
-22.9,-0.526,0.2974,-0.002386,1.0
-22.9,-0.526,0.2976,-0.002476,1.0
-22.89,-0.526,0.2979,-0.002567,1.0
-22.88,-0.526,0.298,-0.002657,1.0
-22.88,-13.92,0.02403,3.316,0.0
-22.86,-54.97,0.0518,13.9,0.0
-22.84,-0.526,0.2986,-0.002922,1.0
-22.84,-5.965,0.0,1.544,0.0
-22.83,-0.526,0.299,-0.003098,1.0
-22.81,-12.48,0.0343,3.021,0.0
-22.81,-0.526,0.2993,-0.003271,1.0
-22.8,-0.526,0.2996,-0.003357,1.0
-22.8,-0.5254,0.2998,-0.003443,1.0
-22.78,-0.3208,0.2355,-0.0404,0.0
-22.77,-0.5254,0.3,-0.003613,1.0
-22.77,-2.9,6.19,0.7046,0.0
-22.75,-13.71,0.03091,3.328,0.0
-22.73,-0.5254,0.3005,-0.003864,1.0
-22.73,-0.5254,0.3008,-0.00395,1.0
-22.72,-0.5254,0.3008,-0.00403,1.0
-22.7,-0.5254,0.301,-0.004112,1.0
-22.7,-5.785,Inf,1.49,0.0
-22.69,-0.525,0.3013,-0.004276,1.0
-22.69,-0.525,0.3013,-0.004356,1.0
-22.67,-0.525,0.3015,-0.004436,1.0
-22.66,-0.02003,0.0748,-0.0735,0.0
-22.66,-5.66,43.4,1.422,0.0
-22.64,-2.568,0.0,0.6206,0.0
-22.62,-0.5244,0.3018,-0.004757,1.0
-22.62,-1.208,0.0,0.2527,0.0
-22.61,-4.74,0.0,1.206,0.0
-22.6,-5.06,0.0,1.307,0.0
-22.6,-0.5244,0.3022,-0.005074,1.0
-22.58,-0.1918,22.48,-0.03244,0.0
-22.56,-5.477,0.03278,1.433,0.0
-22.56,-0.524,0.3025,-0.00531,1.0
-22.55,-6.633,9.59e3,1.703,0.0
-22.55,-11.41,0.02509,2.65,0.0
-22.53,-3.5,91.0,0.884,0.0
-22.52,-0.524,0.3027,-0.00562,1.0
-22.52,-13.1,0.0003042,3.309,0.0
-22.5,-0.5234,0.303,-0.00577,1.0
-22.48,-3.766,0.0,0.9434,0.0
-22.48,-13.3,0.0365,3.281,0.0
-22.47,-0.523,0.303,-0.005997,1.0
-22.45,-20.58,0.00729,5.004,0.0
-22.45,-15.67,0.05933,3.225,0.0
-22.44,-0.523,0.3032,-0.006226,1.0
-22.44,-0.523,0.3032,-0.006298,1.0
-22.42,-33.12,0.02795,7.555,0.0
-22.4,-0.5225,0.3032,-0.006447,1.0
-22.4,-8.09,6.0e-7,2.117,0.0
-22.39,-6.97,0.0,1.829,0.0
-22.38,-0.522,0.3035,-0.006668,1.0
-22.38,-1.392,154.5,0.3167,0.0
-22.36,-5.457,0.0,1.389,0.0
-22.34,-2.738,0.02937,0.6416,0.0
-22.34,-0.5215,0.3035,-0.006966,1.0
-22.33,-6.312,0.0928,1.614,0.0
-22.31,-0.5215,0.3035,-0.00711,1.0
-22.31,-0.521,0.3035,-0.007183,1.0
-22.3,-0.521,0.3035,-0.007256,1.0
-22.3,-0.521,0.3035,-0.007328,1.0
-22.28,-0.521,0.3035,-0.007404,1.0
-22.27,-0.5205,0.3035,-0.007477,1.0
-22.27,-0.5205,0.3035,-0.00755,1.0
-22.25,-0.5205,0.3037,-0.00762,1.0
-22.23,-9.15,32.66,2.35,0.0
-22.23,-0.52,0.3037,-0.007767,1.0
-22.22,-7.562,0.006,1.862,0.0
-22.2,-0.52,0.3037,-0.00791,1.0
-22.2,-0.4314,500.8,0.04562,0.0
-22.19,-0.5195,0.3037,-0.00806,1.0
-22.19,-12.55,0.03766,3.025,0.0
-22.17,-4.91,2.532e3,1.259,0.0
-22.16,-0.5195,0.3037,-0.00828,1.0
-22.16,-0.519,0.3037,-0.00835,1.0
-22.14,-0.519,0.3037,-0.00842,1.0
-22.12,-4.74,167.0,1.204,0.0
-22.12,-3.621,2.1e-6,0.9053,0.0
-22.11,-12.69,0.03174,3.023,0.0
-22.1,-12.555,0.03833,3.045,0.0
-22.1,-0.5186,0.3037,-0.00878,1.0
-22.08,-0.518,0.3037,-0.00885,1.0
-22.06,-0.518,0.3037,-0.00893,1.0
-22.06,-13.016,0.02708,3.13,0.0
-22.05,-11.9,3.697,3.104,0.0
-22.05,-0.5176,0.3037,-0.00914,1.0
-22.03,-12.46,0.03555,2.957,0.0
-22.02,-12.59,0.03513,3.047,0.0
-22.02,-0.5176,0.3037,-0.00935,1.0
-22.0,-12.49,0.03323,2.963,0.0
-21.98,-12.484,0.04175,3.053,0.0
-21.98,-0.517,0.3037,-0.00957,1.0
-21.97,-0.517,0.3037,-0.009636,1.0
-21.95,-8.016,0.000941,2.021,0.0
-21.95,-0.5166,0.3037,-0.00978,1.0
-21.94,-0.5166,0.3037,-0.00985,1.0
-21.94,-0.516,0.3037,-0.009926,1.0
-21.92,-0.516,0.3037,-0.009995,1.0
-21.9,-0.516,0.3037,-0.01006,1.0
-21.9,-0.7744,0.3328,0.1186,0.0
-21.89,-0.5156,0.3037,-0.01021,1.0
-21.88,-0.5156,0.3037,-0.01028,1.0
-21.88,-0.5156,0.3037,-0.010345,1.0
-21.86,-0.515,0.3037,-0.01042,1.0
-21.84,-0.515,0.3037,-0.01049,1.0
-21.84,-0.515,0.3037,-0.01056,1.0
-21.83,-0.1602,Inf,-0.04395,0.0
-21.81,-7.97,0.0,2.076,0.0
-21.81,-5.76,0.0,1.394,0.0
-21.8,-0.1473,Inf,-0.0456,0.0
-21.8,-12.26,0.02069,2.787,0.0
-21.78,-8.98,0.381,2.188,0.0
-21.77,-0.5137,0.3032,-0.01103,1.0
-21.77,-12.01,0.04105,2.924,0.0
-21.75,-0.513,0.3032,-0.01117,1.0
-21.73,-5.438,0.0,1.336,0.0
-21.73,-0.5127,0.303,-0.01131,1.0
-21.72,-7.41,0.0,1.928,0.0
-21.7,-12.62,0.02946,3.002,0.0
-21.7,-11.95,0.03143,2.928,0.0
-21.69,-5.195,0.0,1.292,0.0
-21.69,-7.098,0.0,1.825,0.0
-21.67,-22.97,0.05862,5.086,0.0
-21.66,-0.5117,0.3027,-0.01178,1.0
-21.66,-0.511,0.3025,-0.01185,1.0
-21.64,-0.511,0.3025,-0.01191,1.0
-21.62,-26.12,0.003763,6.26,0.0
-21.62,-0.5107,0.3022,-0.01205,1.0
-21.61,-0.5103,0.3022,-0.012115,1.0
-21.6,-0.5103,0.3022,-0.012184,1.0
-21.6,-0.51,0.302,-0.012245,1.0
-21.58,-0.51,0.302,-0.012314,1.0
-21.56,-0.51,0.302,-0.01238,1.0
-21.56,-0.5093,0.302,-0.01245,1.0
-21.55,-16.77,0.00435,3.953,0.0
-21.55,-0.509,0.3018,-0.01258,1.0
-21.53,-0.509,0.3018,-0.01265,1.0
-21.52,-0.5083,0.3015,-0.01272,1.0
-21.52,-0.5083,0.3015,-0.01279,1.0
-21.5,-0.5083,0.3015,-0.012856,1.0
-21.48,-0.3481,0.3064,-0.02518,0.0
-21.48,-5.938,0.1383,1.483,0.0
-21.47,-4.98,0.0,1.265,0.0
-21.45,-7.13,0.0,1.855,0.0
-21.45,-10.28,0.000327,2.648,0.0
-21.44,-6.63,0.0,1.696,0.0
-21.44,-0.5063,0.3008,-0.01332,0.0
-21.42,-4.15,0.0,0.9893,0.0
-21.4,-12.234,0.02985,2.885,0.0
-21.4,-0.506,0.3003,-0.01353,0.0
-21.39,-1.692,0.002003,0.377,0.0
-21.38,-11.734,0.04123,2.828,0.0
-21.38,-12.25,0.02995,2.887,0.0
-21.36,-11.46,0.03006,2.748,0.0
-21.34,-0.505,0.2998,-0.013855,0.0
-21.34,-0.5044,0.2996,-0.013916,0.0
-21.33,-0.5044,0.2996,-0.013985,0.0
-21.31,-10.26,0.2488,2.521,0.0
-21.31,-0.504,0.299,-0.01412,0.0
-21.3,-0.5034,0.299,-0.01418,0.0
-21.3,-0.5034,0.2988,-0.01425,0.0
-21.28,-0.5034,0.2988,-0.01432,0.0
-21.27,-10.91,0.07294,2.578,0.0
-21.27,-0.503,0.2986,-0.01445,0.0
-21.25,-0.5024,0.2983,-0.01452,0.0
-21.23,-0.5024,0.2983,-0.01459,0.0
-21.23,-6.1,34.06,1.555,0.0
-21.22,-2.973,0.007534,0.671,0.0
-21.2,-11.97,0.0297,2.81,0.0
-21.2,-11.93,0.03113,2.822,0.0
-21.19,-0.501,0.298,-0.014946,0.0
-21.19,-11.875,0.02945,2.754,0.0
-21.17,-0.5005,0.2979,-0.01508,0.0
-21.16,-11.93,0.02951,2.766,0.0
-21.16,-0.4998,0.2976,-0.01521,0.0
-21.14,-0.4995,0.2976,-0.01528,0.0
-21.12,-0.4993,0.2974,-0.01535,0.0
-21.12,-0.499,0.2974,-0.01542,0.0
-21.11,-0.4988,0.297,-0.01549,0.0
-21.1,-0.4985,0.297,-0.01555,0.0
-21.1,-0.4983,0.2969,-0.01562,0.0
-21.08,-0.498,0.2969,-0.01569,0.0
-21.06,-0.4978,0.2966,-0.01575,0.0
-21.06,-0.4976,0.2966,-0.01582,0.0
-21.05,-2.064,2.541,0.5024,0.0
-21.05,-0.4978,0.2964,-0.01595,1.0
-21.03,-0.498,0.2942,-0.01608,1.0
-21.02,-0.4983,0.2917,-0.0162,1.0
-21.02,-0.4956,0.2861,-0.01628,1.0
-21.0,-0.493,0.282,-0.01628,1.0
-20.98,-0.4912,0.2793,-0.01628,1.0
-20.98,-0.4897,0.277,-0.01628,1.0
-20.97,-0.8203,0.12354,0.1399,0.0
-20.95,-0.487,0.2737,-0.0163,1.0
-20.95,-0.486,0.2722,-0.0163,1.0
-20.94,-0.485,0.271,-0.0163,1.0
-20.94,-0.4841,0.2698,-0.01631,1.0
-20.92,-0.4832,0.2688,-0.01631,1.0
-20.9,-0.4822,0.2678,-0.01631,1.0
-20.9,-0.4814,0.2668,-0.01633,1.0
-20.89,-0.4805,0.2659,-0.01634,1.0
-20.88,-12.74,0.02074,2.738,0.0
-20.88,-0.479,0.2642,-0.01636,1.0
-20.86,-0.4783,0.2634,-0.01636,1.0
-20.84,-30.3,0.1219,7.22,0.0
-20.84,-0.4768,0.262,-0.01639,1.0
-20.83,-25.8,0.0834,5.297,0.0
-20.81,-0.4756,0.2607,-0.01642,1.0
-20.81,-0.4749,0.26,-0.01642,1.0
-20.8,-0.474,0.2595,-0.01643,1.0
-20.8,-0.4736,0.2588,-0.01645,1.0
-20.78,-1.996,0.0,0.4888,0.0
-20.77,-0.4724,0.2576,-0.01648,1.0
-20.77,-0.4717,0.257,-0.0165,1.0
-20.75,-0.4712,0.2566,-0.01651,1.0
-20.73,-11.45,0.03528,2.73,0.0
-20.73,-0.47,0.2556,-0.01656,1.0
-20.72,-12.96,0.04114,3.043,0.0
-20.7,-0.4688,0.2546,-0.01659,1.0
-20.7,-11.35,0.02205,2.574,0.0
-20.69,-0.4678,0.2537,-0.01662,1.0
-20.69,-11.19,0.02289,2.527,0.0
-20.67,-11.195,0.0226,2.531,0.0
-20.66,-11.11,0.02272,2.518,0.0
-20.66,-11.02,0.02283,2.504,0.0
-20.64,-10.984,0.02296,2.496,0.0
-20.62,-10.99,0.02296,2.496,0.0
-20.62,-0.464,0.251,-0.01677,1.0
-20.61,-4.758,2.4e-7,1.172,0.0
-20.6,-2.736,0.0,0.644,0.0
-20.6,-0.4626,0.2498,-0.01685,1.0
-20.58,-1.845,0.0,0.4214,0.0
-20.56,-0.462,0.249,-0.01689,1.0
-20.56,-7.973,29.47,2.098,0.0
-20.55,-0.461,0.2484,-0.01694,1.0
-20.55,-0.4604,0.248,-0.01697,1.0
-20.53,-0.46,0.2477,-0.017,1.0
-20.52,-12.04,0.269,2.938,0.0
-20.52,-0.459,0.2471,-0.01704,1.0
-20.5,-0.4585,0.2468,-0.01707,1.0
-20.48,-0.4583,0.2465,-0.0171,1.0
-20.48,-0.4578,0.2462,-0.01714,1.0
-20.47,-6.945,0.0,1.782,0.0
-20.45,-13.78,1.97e-6,3.389,0.0
-20.45,-4.8,0.0,1.175,0.0
-20.44,-13.93,0.002224,3.223,0.0
-20.44,-10.85,0.02386,2.453,0.0
-20.42,-0.455,0.2445,-0.0173,1.0
-20.4,-10.8,0.03366,2.494,0.0
-20.4,-0.4543,0.2439,-0.01736,1.0
-20.39,-11.59,0.03262,2.77,0.0
-20.38,-11.67,0.0,2.7,0.0
-20.38,-0.4531,0.2432,-0.01746,1.0
-20.36,-2.645,0.0,0.6206,0.0
-20.34,-0.4521,0.2427,-0.01752,1.0
-20.34,-10.87,0.03348,2.512,0.0
-20.33,-0.4514,0.2422,-0.01758,1.0
-20.31,-0.4512,0.242,-0.01761,1.0
-20.31,-0.4507,0.2417,-0.01764,1.0
-20.3,-10.7,0.04016,2.543,0.0
-20.3,-11.836,0.0009007,2.754,0.0
-20.28,-3.865,0.0,0.922,0.0
-20.27,-0.449,0.2407,-0.01778,1.0
-20.27,-0.4487,0.2405,-0.0178,1.0
-20.25,-3.85,0.015205,0.944,0.0
-20.23,-1.181,0.0,0.2566,0.0
-20.23,-0.4475,0.2399,-0.01791,1.0
-20.22,-0.4473,0.2396,-0.01794,1.0
-20.2,-3.105,0.146,0.7363,0.0
-20.2,-33.1,0.07526,7.48,0.0
-20.19,-0.446,0.239,-0.01805,1.0
-20.19,-0.4456,0.2388,-0.01808,1.0
-20.17,-0.4453,0.2385,-0.01811,1.0
-20.16,-0.4448,0.2383,-0.01816,1.0
-20.16,-0.4446,0.2382,-0.01819,1.0
-20.14,-0.444,0.2379,-0.01822,1.0
-20.12,-0.4438,0.2377,-0.01826,1.0
-20.12,-0.4434,0.2375,-0.0183,1.0
-20.11,-0.443,0.2373,-0.01833,1.0
-20.1,-0.4426,0.2372,-0.01837,1.0
-20.1,-0.4424,0.2369,-0.0184,1.0
-20.08,-0.442,0.2367,-0.01845,1.0
-20.06,-0.4417,0.2366,-0.01848,1.0
-20.06,-0.4412,0.2363,-0.01852,1.0
-20.05,-0.441,0.2362,-0.01855,1.0
-20.05,-0.4404,0.236,-0.01859,1.0
-20.03,-0.4402,0.2358,-0.01863,1.0
-20.02,-0.4397,0.2356,-0.01866,1.0
-20.02,-0.4395,0.2355,-0.0187,1.0
-20.0,-0.01442,0.3696,-0.07446,0.0
-19.98,-0.4387,0.2351,-0.01878,1.0
-19.98,-6.855,0.0,1.759,0.0
-19.97,-10.555,0.03528,2.447,0.0
-19.95,-1.572,0.0,0.3574,0.0
-19.95,-0.4373,0.2344,-0.01894,1.0
-19.94,-5.387,0.0853,0.911,0.0
-19.94,-0.8623,0.0,0.1707,0.0
-19.92,-0.4363,0.2338,-0.01906,1.0
-19.9,-0.4358,0.2336,-0.0191,1.0
-19.9,-0.4355,0.2335,-0.01913,1.0
-19.89,-0.4353,0.2333,-0.01918,1.0
-19.88,-0.4348,0.2332,-0.01921,1.0
-19.88,-0.4346,0.233,-0.01926,1.0
-19.86,-0.434,0.2328,-0.0193,1.0
-19.84,-0.4338,0.2327,-0.01933,1.0
-19.84,-0.4336,0.2324,-0.01938,1.0
-19.83,-0.433,0.2323,-0.01942,1.0
-19.81,-0.4329,0.2322,-0.01945,1.0
-19.81,-0.8223,0.1918,0.1288,0.0
-19.8,-0.4321,0.2318,-0.01955,1.0
-19.8,-1.131,0.4658,0.2156,0.0
-19.78,-0.4314,0.2314,-0.01962,1.0
-19.77,-16.61,0.1606,4.11,0.0
-19.77,-0.1774,0.221,-0.04913,0.0
-19.75,-10.51,0.02785,2.436,0.0
-19.73,-0.4302,0.2308,-0.01979,1.0
-19.73,-0.4297,0.2307,-0.01984,1.0
-19.72,-0.4294,0.2306,-0.01988,1.0
-19.7,-0.4292,0.2305,-0.01991,1.0
-19.7,-8.8,0.000391,2.27,0.0
-19.69,-0.4285,0.2301,-0.02,1.0
-19.69,-10.5,0.02505,2.385,0.0
-19.67,-0.4277,0.2299,-0.0201,1.0
-19.66,-9.98,0.02881,2.328,0.0
-19.66,-0.427,0.2295,-0.02017,1.0
-19.64,-0.4268,0.2294,-0.02022,1.0
-19.62,-0.4265,0.2292,-0.02026,1.0
-19.62,-0.426,0.229,-0.02031,1.0
-19.61,-0.184,0.0,-0.01174,0.0
-19.6,-0.4255,0.2288,-0.02039,1.0
-19.6,-0.425,0.2286,-0.02043,1.0
-19.58,-9.91,0.10657,2.242,0.0
-19.56,-0.4246,0.2283,-0.02052,1.0
-19.56,-7.0,0.0358,1.738,0.0
-19.55,-0.4292,0.0,0.05856,0.0
-19.55,-10.12,0.0378,2.35,0.0
-19.53,-0.423,0.2278,-0.02069,1.0
-19.52,-0.4229,0.2277,-0.02074,1.0
-19.52,-3.842,95.8,0.9204,0.0
-19.5,-2.54,0.03534,0.5747,0.0
-19.48,-0.4219,0.2272,-0.02087,1.0
-19.48,-0.4216,0.227,-0.02092,1.0
-19.47,-11.77,0.02132,2.6,0.0
-19.45,-15.06,0.0001981,3.809,0.0
-19.45,-0.945,6.0e-8,0.1611,0.0
-19.44,-0.4202,0.2264,-0.02109,1.0
-19.44,-5.312,0.1266,1.307,0.0
-19.42,-3.361,0.0943,0.7725,0.0
-19.4,-0.4192,0.2261,-0.02122,1.0
-19.4,-0.419,0.226,-0.02127,1.0
-19.39,-15.61,1.425e-5,3.898,0.0
